,X,text,topic,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,sentiment_valence
836,835,"Have you lost your job due to #COVID19?

@BitwiseInd launched a site with 600,000+ jobs you can apply to TODAY.
https://t.co/xhBpbFhVil",4,0,0,0,0,0,1,0,0,1,1,-0.5
837,836,"#HoyQuieroAplaudir a esos consagrados veladores del orden, quienes combaten d<U+00ED>a a d<U+00ED>a las indiciplinas sociales,  pero hoy tambi<U+00E9>n combaten a los que no cumplen las medidas para evitar el #COVID19. Felicitaciones a ustedes h<U+00E9>roes de hoy. https://t.co/rQ8AvHx0m6",2,0,0,0,0,0,0,0,0,0,0,0
838,837,"1/7 #COVID19 key concerns in <U+0001F1E8><U+0001F1E6>: ongoing community spread, cases/outbreaks linked to high-risk settings and deep concern and sadness at increasing numbers of deaths reported. 
#StayHomeSaveLives 
#ProtecttheVulnerable",4,0,1,0,0,0,1,0,1,1,2,-1.1
839,838,".<U+2066>@CDCgov<U+2069> has been silenced in the response to #covid19, unable to play the critical role of communicating science-based advice to the public. I asked CDC director Dr. Robert Redfield on the sidelining of his storied agency yesterday.  https://t.co/XQHzhTSRPV",3,0,1,0,0,0,1,0,2,1,2,-0.85
840,839,<U+0001F6A8>@realdonaldtrump has promised more #PPE is on the way. But nurses like David know the truth. David<U+2019>s #message2trump shows what is really happening on the frontlines of the #COVID19 crisis #getmePPE https://t.co/0jXfZBe7bh,1,0,0,0,0,0,0,0,1,1,1,1.25
841,840,#ATENCI<U+00D3>N Atendiendo a la contingencia #Covid19 en el per<U+00ED>odo de <U+201C>Semana Santa<U+201D> se cerrar<U+00E1>n las oficinas municipales a partir del lunes 6 al viernes 10 de abril. #VillaUni<U+00F3>nQu<U+00E9>dateEnCasa #UnidosDejandoHuella https://t.co/QfNqePfzHa,2,0,0,0,0,0,0,0,0,0,0,0
842,841,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
843,842,"Just In: Hays County reports 54 confirmed cases of #COVID19, including 41 active cases. 

The county has received 338 negative tests and has 12 pending tests. 13 county residents have recovered from the disease, while two are currently hospitalized because of the illness. https://t.co/ux02e6quH7",3,1,0,1,2,0,2,0,1,2,0,-1.75
844,843,"Dr. Shiva is an MIT PhD in Biological Engineering. 
He believes the fearing mongering #COVID19 is really being used by the Deep State to crash Trump's economy for political gain.
Dr Anthony Fauci represents multiple leftist entities to undermine Trump's #MAGA.   
#Trump2020 #KAG https://t.co/8L6ZGwvHG5",1,0,1,0,2,1,1,2,1,2,1,-1.35
845,844,"""Para silenciar las armas, debemos alzar las voces por la paz"".

-- El llamado de @AntonioGuterres de un alto el fuego mundial frente al #COVID19 est<U+00E1> cobrando fuerza en todo el mundo. https://t.co/vStZEKDwDf https://t.co/qi270sZ2Jg",2,0,0,0,0,0,0,0,0,0,0,0
846,845,"We'll win this round, at an almost unbearable cost in treasure and in souls. But #COVID19 won't recede permanently. It'll most probably become epidemic in the southern hemisphere and return to us in September. This is a pathogen that wants to infect 40% of the world's population.",4,1,3,2,1,1,2,1,1,2,2,0.3
847,846,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
848,847,Carlsbad case numbers are out. 41 total. See all the latest numbers on @SanDiegoCounty #COVID19 website https://t.co/XKV5hplXiT https://t.co/N9EDvTrF9N,4,0,0,0,1,0,1,0,0,1,1,0
849,848,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
850,849,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
851,850,#Coronavirus death toll: Americans are almost certainly dying of #covid19 but being left out of the official count - The Washington Post https://t.co/DfW60XNnKc,3,2,1,2,2,0,2,1,1,2,0,-1.85
852,851,"Today<U+2019>s pathetic MSM Qs at the #WhiteHouseBriefing 

Should we wear a mask 
Will you wear a mask 
Why don<U+2019>t you wear a mask  
Will they wear a mask
Do you refuse to wear a mask 
Do we have enough masks 
Will the #CoronaTaskForce wear a mask

And repeat!
#COVID19
#Covid_19
@POTUS",2,0,0,1,0,0,1,0,1,3,0,-1.75
853,852,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
854,853,Doing all I can to answer questions abt govt response to #COVID19. Over 19k people called in to my 1st #covid19 tele town hall &amp; &gt;15k people called in to my 2nd. Never hesitate to call elected reps or fed agencies to learn how govt is helping U during this crisis! U deserve info!,4,1,1,0,0,0,0,0,1,1,2,0.3
855,854,#Poll: Do you personally know anyone diagnosed with the corona virus? Vote &amp; retweet. #coronavirus #covid19 #covid<U+30FC>19 #covid_19,4,0,0,0,0,0,0,0,1,1,0,-0.5
856,855,Where is my stimulus payment? @VP @WhiteHouse @NBCNightlyNews @NBCPhiladelphia @CBSPhilly @CNN @CNNPolitics @CBSThisMorning @cnnbrk #BreakingNews #COVIDIOTS #COVID19 #askdoctortrump #helpnothurt #WhatIsThePlan #FireFauci #QuaratineLife #QueensSpeech #MAGA #hope @andersoncooper,4,0,1,0,0,1,0,1,1,0,1,0.5
857,856,"It took Trump 70 days to take the virus seriously AND he downplayed it 33 times. Can we impeach him again, please? https://t.co/Ft5sUHX5vX @washingtonpost #Trump #coronavirus #COVID19 #TrumpLiedPeopleDied",1,0,0,1,1,0,0,0,0,2,0,-1
858,857,Excellent foresight and leadership at a time when others would look inward. @WarChildCan looks forward to continuing to partner together to fight the effects of the #COVID19 virus. https://t.co/ZEwxrSM5d7,4,1,2,0,1,1,0,0,2,2,4,2.3
859,858,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
860,859,La SSC #CDMX confirm<U+00F3> el deceso de un elemento del Sector N<U+00E1>poles; fue diagnosticado de #coronavirus luego de presentar s<U+00ED>ntomas desde el pasado 27 de marzo. #Covid19 https://t.co/iJjc2Q7mCA,2,0,0,0,0,0,0,0,0,0,0,0
861,860,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
862,861,"Dr Fauci on CBS: <U+201C>To say we have it under control, Margaret, would be a false statement. We are struggling to get it under control."" #coronavirus #COVID19",5,0,0,0,0,0,0,0,1,0,1,-1.1
863,862,"Had some flu like symptoms in Nov &amp; Dec, got pneumonia first time ever, took 4 antibiotics, incl doxycycline and inhaler before I felt better. I did get the flu shot in Sept. How do I find out if it was #COVID19? <U+0001F9D0>",1,1,1,0,3,0,1,1,0,3,0,-1.25
864,863,"#<U+00DA>ltimaHora | Apenas el domingo pasado, 29 de marzo, las autoridades federales registraban 993 casos de #covid19, es decir hubo un aumento de m<U+00E1>s de mil casos en s<U+00F3>lo siete d<U+00ED>as https://t.co/9ZTZMazBE1",5,0,0,0,0,0,0,0,0,0,0,0
865,864,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
866,865,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
867,866,"We have 3,482 new positive #COVID19 cases, bringing our total to 37,505.
<U+2022> Atlantic: 121
<U+2022> Bergen: 6,187
<U+2022> Burlington: 547
<U+2022> Camden: 556
<U+2022> Cape May: 77
<U+2022> Cumberland: 54
<U+2022> Essex: 4,082
<U+2022> Gloucester: 248
<U+2022> Hudson: 3,924
<U+2022> Hunterdon: 189 https://t.co/2ZivPhkPsS",5,0,0,0,0,0,0,0,0,0,0,0.75
868,867,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
869,868,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/S8A8GjneTq,1,0,0,0,0,0,0,0,0,0,0,0
870,869,<U+0001F6A8>@realdonaldtrump has promised more #PPE is on the way. But nurses like David know the truth. David<U+2019>s #message2trump shows what is really happening on the frontlines of the #COVID19 crisis #getmePPE https://t.co/0jXfZBe7bh,1,0,0,0,0,0,0,0,1,1,1,1.25
871,870,"#BREAKING: US #COVID19 #coronavirus death toll jumps past 9,000.

The timeline:

<U+25B6><U+FE0F> 2/29: 1
<U+25B6><U+FE0F> 3/26: 1k
<U+25B6><U+FE0F> 3/28: 2k
<U+25B6><U+FE0F> 3/30: 3k
<U+25B6><U+FE0F> 4/1: 4k
<U+25B6><U+FE0F> 4/2: 5k
<U+25B6><U+FE0F> 4/3: 6k
<U+25B6><U+FE0F> 4/3: 7k
<U+25B6><U+FE0F> 4/4: 8k 
<U+25B6><U+FE0F> 4/5: 9k

(source @JohnsHopkins) 

#COVID19Pandemic https://t.co/uyYdlgCwTE",5,1,1,1,1,0,1,1,0,1,0,-1.95
872,871,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/S8A8GjneTq,1,0,0,0,0,0,0,0,0,0,0,0
873,872,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
874,873,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
875,874,"If you must leave your home, wear a homemade mask when:

<U+0001F6D2> shopping at essential business, like grocery store
<U+0001F469><U+200D><U+2695><U+FE0F> visiting health care provider
<U+0001F68D> using public transportation
<U+0001F468><U+0001F3FD><U+200D><U+0001F4BC> interacting with customers at essential businesses
<U+0001F912> feeling sick, coughing or sneezing
#COVID19 https://t.co/TEzrgdpbIW",4,1,4,2,1,2,3,3,3,4,5,0.95
876,875,"We<U+2019>re taking additional steps to support our employees, partners and those on the front lines of the #COVID19 medical crisis: https://t.co/x8pKEA5BJu https://t.co/HeyX4EwtN5",4,0,1,0,2,0,0,0,1,1,1,0
877,876,"#EncuestaTH<U+0001F4CA> #COVID19<U+2623><U+FE0F>

<U+00BF>Conf<U+00ED>as en las medidas de prevenci<U+00F3>n que est<U+00E1>n tomando los comercios y empresas que siguen laborando?",2,0,0,0,0,0,0,0,0,0,0,0
878,877,"Por favor...
Ay<U+00FA>denos...
Coopere con nosotros...
Cuide su salud...

Estas son las armas de los combatientes del @minint_cuba las FAR y la PNR de #Cuba <U+0001F1E8><U+0001F1FA> en apoyo al enfrentamiento #COVID19 

#Cuba <U+00A1>Q grande eres!

@DiazCanelB @DavidxCuba @AleLRoss198 @JorgeF_Rod @nataliauci16",2,0,0,0,0,0,0,0,0,0,0,0.35
879,878,"This is incredibly touching. @FDNY firefighters gather outside a New York hospital to applaud doctors and nurses who are fighting on the frontlines of #COVID19.

https://t.co/aV4ds3LSpZ",2,1,0,0,1,0,1,0,1,1,0,1.3
880,879,"Keeping #Assange locked up in a dank, squalid medieval dungeon in a city plagued by #COVID19
is a crude modern rendition of trial by ordeal https://t.co/1sqXMmAoHS",4,1,0,2,1,0,0,1,0,3,0,-1.3
881,880,"Se han confirmado 34 casos de #COVID19 en Hidalgo, y contamos con 73 casos sospechosos, de acuerdo al reporte del Instituto de Diagn<U+00F3>stico y Referencia Epidemiol<U+00F3>gicos #InDRE.",2,0,0,0,0,0,0,0,0,0,0,0
882,881,"""It's a case study for the problem with nepotism"" as the US #COVID19 cases exceed Trump's ""FIFTEEN"" and ""APRIL'S HERE.""

Jared Kushner and his shadow corona unit: what  is Trump's son-in-law up to? https://t.co/vRvTfq3D9o",1,1,1,1,2,1,3,0,0,3,2,-0.5
883,882,".@WHO says #COVID19 can be transmitted by wearing gloves in public and touching your face. The best way to protect yourself is to frequently clean your hands and avoid touching your face. #FlattenTheCurveGA
 
For the latest coronavirus info, visit https://t.co/aG7YSsvuG4 https://t.co/eZ0puHiMBZ",3,0,1,0,1,1,0,0,1,1,4,1.9
884,883,"The #COVID19 virus knows no borders. <U+0001F1E8><U+0001F1E6> will continue to work with our international partners to address this pandemic, strengthen weak health systems and respond to ongoing needs. 

<U+27A1><U+FE0F> https://t.co/u0k0FeIuuA https://t.co/2Si6O5edlp",3,0,2,0,1,0,1,0,1,2,2,-0.85
885,884,"#StupidTrump intenta crear las condiciones para atacar a #Venezuela  con una campa<U+00F1>a falsa de ""narco estado"". Es incre<U+00ED>ble q esa sea su prioridad cuando ya han muerto miles de estadounidenses por #COVID19 y millones est<U+00E1>n en riesgo. 
#ManosFueraDeVenezuela 
#Cuba
@DeZurdaTeam https://t.co/Pr6eDD8gXe",2,0,0,0,0,0,0,0,0,0,1,0
886,885,"Gel Antibacterial 72% Alcohol Bid<U+00F3>n 20 Lt

$2550 pesos

Concentraci<U+00F3>n 72% alcohol recomendada por la Organizaci<U+00F3>n Mundial de la Salud (OMS)

#GelAntibacterial
#AlcoholGel
#COVID19
#YoMeQuedoEnCasa
#M<U+00E9>xico
#desinfeccion
#Covid_19mx
#EnCuarentena
#Qu<U+00E9>dateEnCasa
#CDMX
#CoronavirusMx https://t.co/kXORBDb4rz",2,0,0,0,0,0,0,0,0,0,0,0
887,886,"<U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8>#Covid19 en Ca<U+00F1>a de Azucar Maracay sector 9 , tomen previsiones 5 casos sospechosos no le hacen test porque no hay #Alerta https://t.co/0hECxvWNHZ",2,0,0,0,0,0,0,0,0,0,0,0
888,887,"At least 280 #covid19 deaths in Canada officially https://t.co/7dPVjFbMnV. Other sources cite higher numbers. Regardless which # we use, it's doubling every 3 days, one of the fastest doubling rates in the world. Keep pushing #publichealth measures, including test/trace/isolate. https://t.co/rKR8xvtpr5",3,0,0,0,0,0,0,0,0,0,2,1.2
889,888,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
890,889,"#EnVivo #RompevientoTVInforma

<U+00BF>Por qu<U+00E9> el gobernador de #Jalisco tom<U+00F3> decisiones distintas sobre el #Covid19 para impulsar su nombre como candidateable, a costa del riesgo para la poblaci<U+00F3>n? @fabriziomejia en mesa de debate.

Aqu<U+00ED>: https://t.co/AYnFFHjn4c https://t.co/u8EcBDvChS",2,0,0,0,0,0,0,0,0,0,1,0
891,890,#CoronaVirus #Covid19 #GlobalVirus #LetzTalkAboutIt https://t.co/ZxqaG8WeG5,1,0,0,0,0,0,0,0,0,0,0,0
892,891,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
893,892,Apparently being a tiger or an NBA player gets you on the fast track for a #COVID19 test,3,0,1,0,0,0,0,0,0,1,0,-0.1
894,893,"Fiscal<U+00ED>a Provincial de #LaHabana junto al Ministerio del Interior act<U+00FA>an contra personas inescrupulosas que sustrajeron para comercializar ilegalmente, medios para<U+00A0>la protecci<U+00F3>n ante la #COVID19.
@FGR_Cuba @minint_cuba #CubaSalvaVidas #Cuba<U+0001F1E8><U+0001F1FA>
https://t.co/V2BT1rjvaY",2,0,0,1,0,0,0,0,1,0,1,0
895,894,"Trump, ""I'm proud of a lot of people on the other side"". Is that your idea of 'leadership'? Tell me, Donald, why are you further fracturing our country in a time of crisis? 

Answer: You're doing Putin's bidding. 

#Coronavirus #COVID19",1,0,2,0,0,1,0,1,1,1,1,-0.1
896,895,"To ensure the continued safety and security of all Canadians, we announced today new measures to reduce the risk of #COVID19 transmission on ferries and commercial passenger vessels.",3,0,2,0,1,0,0,0,0,1,0,1.65
897,896,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
898,897,This drawing was inspired by the #HealthHeros on the frontlines! #Covid19 Thank You!<U+0001F49E><U+0001F64C><U+0001F3FE> https://t.co/lRLjNCo0rE,4,0,0,0,0,1,0,1,1,0,1,1
899,898,Stay away from church goers. Protect your family from them! Not a joke. #COVID19,3,0,1,0,0,1,0,0,1,1,2,1.45
900,899,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
901,900,"A tiger at the Bronx Zoo has tested positive for #COVID19, in what's believed to be the first known infection in an animal in the U.S. or a tiger anywhere. #N13COVID19 https://t.co/Pu6EGeHPkq",3,0,0,0,1,0,0,0,1,1,0,0
902,901,@RealJamesWoods From what I've read #hydroxychloroquine is not necessarily only for the terminal but for anyone with #COVID19 for whom a doctor thinks it is medically safe &amp; appropriate.  It is supposed to prevent the progression of COVID symptoms &amp;/or speed up recovery.,3,0,1,0,2,1,2,0,2,1,3,-0.55
903,902,"@PresidenciaCuba #FidelVive #Cuba <U+0001F3DD><U+FE0F><U+0001F1E8><U+0001F1FA>@LorezFrank <U+00A1><U+0001F1FB><U+0001F1EA>NO A LA AGRESION IMPERIALISTA CONTRA #VENEZUELA<U+0001F1FB><U+0001F1EA>! Gobierno de #EEUU, en medio del colapso provocado por la pandemia #COVID19, trata de ultimar a la #RevolucionBolivariana, mayores narcotraficantes del <U+0001F5FA><U+FE0F>, la inculpan para justificar agresion. https://t.co/7zFgTb3MAA",2,0,0,0,0,0,0,0,0,0,0,0
904,903,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
905,904,"#BREAKING: US #COVID19 #coronavirus death toll jumps past 9,000.

The timeline:

<U+25B6><U+FE0F> 2/29: 1
<U+25B6><U+FE0F> 3/26: 1k
<U+25B6><U+FE0F> 3/28: 2k
<U+25B6><U+FE0F> 3/30: 3k
<U+25B6><U+FE0F> 4/1: 4k
<U+25B6><U+FE0F> 4/2: 5k
<U+25B6><U+FE0F> 4/3: 6k
<U+25B6><U+FE0F> 4/3: 7k
<U+25B6><U+FE0F> 4/4: 8k 
<U+25B6><U+FE0F> 4/5: 9k

(source @JohnsHopkins) 

#COVID19Pandemic https://t.co/uyYdlgCwTE",5,1,1,1,1,0,1,1,0,1,0,-1.95
906,905,"Y'all have seen my rants against the Murray #COVID19 model. 

It predicts OVERWHELMED hospitals in the next 2 weeks!

Now we have actual stats on our hospitals and the models  have MASSIVELY OVERSTATED the impact. 

Are we wrecking the economy for no good reason?! 

Here. We. Go. https://t.co/iWLjNRMJe1",4,0,1,0,0,1,1,1,2,1,4,0.65
907,906,Surgeon General Jerome Adams says that this week will be a Pearl Harbor moment for the #COVID19 crisis. https://t.co/0W642JzfOp,4,0,0,0,0,0,0,0,2,1,1,-0.35
908,907,I worked the night shift at Sinai Health System last night. Dr. Paul Koblic worked the casino shift from 9 pm to 4 am. I'm old and he's young. He offered to stay all night if necessary to do the intubations so I wouldn't have to risk getting #COVID19. I'm crying as I write this.,3,0,2,0,1,1,1,1,1,2,1,-0.85
909,908,"Why is @CBCNews exposing Canadians to this fucking clown?!He is a danger to humanity!#TrumpIsALoser 
#COVID19 https://t.co/E4hoDRgqEb",4,0,0,0,1,0,1,0,0,1,0,-1.75
910,909,"There is some Dumb F*ck, Pastor Tony Spell of Life Tabernacle Church in Louisiana, bragging on @CNN that he<U+2019>s going to hold an 8 hour service today in his church and proclaiming that #COVID19 is just fear-mongering by the media. <U+0001F610>",3,0,1,0,0,2,0,0,2,1,2,-0.65
911,910,"Comparing #COVID19 Projections (https://t.co/zMKuQ4SUKg) with reported data by Covid Tracking (https://t.co/4t2dvr7NL1) for Apr 5:
- Overestimation of hospitalizations: 8 times
- Overestimation of of ICU beds needed: 6.4 times
- Overestimation of ventilators needed: 40.5 times https://t.co/lIYtSPPRp8",1,0,0,0,0,0,0,0,0,0,0,0
912,911,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
913,912,"1/3 I<U+2019>m hearing anecdotal reports that certain young, healthy but potentially higher risk patients are getting sick with #COVID19 and doing bad. @CDCgov must urgently publish the collective U.S. clinical experience to guide care. China was far ahead at this.",4,0,2,1,2,1,1,1,1,3,4,2.6
914,913,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
915,914,"Yes, the official name of the virus is #COVID19. But that hides the Chinese government's responsibility.

Vote here for your preferred name.

(CCP = Chinese Communist Party)",3,1,1,0,0,1,1,1,2,3,1,0.6
916,915,#ADOS small business will receive ZERO dollars from the #Covid19 stimulus package yet Starbucks and Red Lobster are getting cashed out under SBA. @BreakingBrown asks <U+201C>Where was the advocacy?<U+201D> <U+0001F449><U+0001F3FD> https://t.co/zNmaouPoQs [Like<U+2795>Retweet] #ADOS<U+0001F1FA><U+0001F1F8> #ADOSarmy<U+0001F4AA><U+0001F3FD> https://t.co/fOjgjUnj55 https://t.co/NUlnrp0IRB,1,0,0,0,0,0,0,0,0,1,0,0
917,916,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
918,917,Doing all I can to answer questions abt govt response to #COVID19. Over 19k people called in to my 1st #covid19 tele town hall &amp; &gt;15k people called in to my 2nd. Never hesitate to call elected reps or fed agencies to learn how govt is helping U during this crisis! U deserve info!,4,1,1,0,0,0,0,0,1,1,2,0.3
919,918,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
920,919,Ambassador Birx delivers remarks to the media on #COVID19. https://t.co/JC49nJ1rQ5,1,0,0,0,0,0,0,0,1,0,1,0
921,920,"Will be much reflection due so a thought: when faced with our gravest challenges it is often the scientists, medics, engineers, physicists and mathematicians that deliver. What if we funded them rather than border related nonsense, how further forward could we be? #COVID19",1,0,1,0,0,0,0,0,1,1,1,-0.15
922,921,I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone. https://t.co/TjzlBhYQsB,1,0,0,0,0,0,0,0,0,1,0,-0.5
923,922,"2143 casos positivos, 94 muertos, 5209 casos sospechosos y 10682 negativos. La Ciudad de M<U+00E9>xico se consolida como la entidad con mayor n<U+00FA>mero de casos de #COVID19 https://t.co/GyzhwJnL8h",2,0,0,0,0,0,0,0,0,0,1,-0.25
924,923,"If he<U+2019>s acting like he gives a fuq now... dun get excited sweetie <U+0001F31A><U+0001F49E> He<U+2019>s jus stuck in quarantine.
#facts #baddie #boss #covid19 #Coronavirustruth #preach",1,0,1,0,1,1,0,1,2,1,3,2.4
925,924,"Last Month during one of his press conferences, @JustinTrudeau had a message for Canadian children about how they can do their part in the fight against #COVID19. It's a powerful statement, one that deserves a version all kids will want to watch. #StayHomeSaveLives #LEGO https://t.co/7r4rMX6tax",4,2,2,1,3,1,0,0,2,1,2,0.25
926,925,"@RealMattCouch Bill can kiss my ass - I will never get #ID2020 or any of his #vaccines.

#MarkOfTheBeast #GatesFoundation #BillGates #FalseFlag #COVID19 #NWO #Microchip",4,0,1,0,0,1,0,1,0,0,1,0.5
927,926,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
