,X,text,topic,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,sentiment_valence
2743,2742,"Dr Fauci on CBS: <U+201C>To say we have it under control, Margaret, would be a false statement. We are struggling to get it under control."" #coronavirus #COVID19",5,0,0,0,0,0,0,0,1,0,1,-1.1
2744,2743,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
2745,2744,"When outbreaks start leaders say, ""It's trivial. More people die of flu, of car crashes, of cancer.."" as if that justifies lack of urgent concern.
This interactive brilliantly shows how #COVID19 has compared to other causes of death over time. https://t.co/XxxC2r3b5i",3,2,4,2,5,0,3,2,0,6,0,-5.35
2746,2745,"#Qu<U+00E9>dateEnCasa Recuerda salir solo si es estrictamente necesario, tomando las medidas de #SanaDistancia. Inf<U+00F3>rmate del #COVID19 en: https://t.co/hiVpgAGcjC https://t.co/Cw34JZ072k",2,0,0,0,0,0,0,0,0,0,0,0
2747,2746,I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone. https://t.co/TjzlBhYQsB,1,0,0,0,0,0,0,0,0,1,0,-0.5
2748,2747,"CA<U+2018>s curve appears to have been sufficiently flattened so as not to overwhelm its health-care capacity, according to IHME model being cited by White House coronavirus task force. Things look much worse for NY, with projected 11k ICU bed shortage at peak in 4 days. #COVID19 https://t.co/AY4XVLhqjM",1,2,1,0,3,1,2,0,1,4,3,-1.3
2749,2748,"En este momento, si no fuera por el coronavirus, estar<U+00ED>a en Puerto Vallarta tom<U+00E1>ndome unos ""coctelitos"". #COVID19",2,0,0,0,0,0,0,0,0,0,0,0
2750,2749,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
2751,2750,"Last Month during one of his press conferences, @JustinTrudeau had a message for Canadian children about how they can do their part in the fight against #COVID19. It's a powerful statement, one that deserves a version all kids will want to watch. #StayHomeSaveLives #LEGO https://t.co/7r4rMX6tax",4,2,2,1,3,1,0,0,2,1,2,0.25
2752,2751,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2753,2752,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2754,2753,"""El #COVID19 est<U+00E1> amenazando a toda la humanidad, por lo tanto toda la humanidad debe defenderse. Las respuestas individuales de los pa<U+00ED>ses no ser<U+00E1>n suficientes"".

-- @AntonioGuterres, lanza un plan humanitario para combatir el #coronavirus. https://t.co/Zxcd3tA1k4 https://t.co/fYNa0FyRQo",2,0,1,0,0,0,0,0,0,0,0,0
2755,2754,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2756,2755,"Millions of Americans, many of them poor &amp; low wealth, have been overlooked &amp; left out of the three previous #COVID19 emergency relief bills passed by Congress. That is why we are demanding another bill that covers everyone! 

See who has been left out: https://t.co/A8MX4PMTCh",1,0,0,1,1,1,1,1,2,2,2,-0.25
2757,2756,"Millions of Americans, many of them poor &amp; low wealth, have been overlooked &amp; left out of the three previous #COVID19 emergency relief bills passed by Congress. That is why we are demanding another bill that covers everyone! 

See who has been left out: https://t.co/A8MX4PMTCh",1,0,0,1,1,1,1,1,2,2,2,-0.25
2758,2757,"We continue to test for #COVID19 at a high rate in Canada with tests completed for over 320,000 people in Canada. Around 5% of people tested have been confirmed as positive, maintaining good sensitivity to #TestandTrace in <U+0001F1E8><U+0001F1E6>.",3,0,2,0,0,1,0,1,3,0,3,3
2759,2758,<U+262E><U+FE0F><U+2764><U+FE0F><U+0001F30E><U+0001F3B6>Listening &amp; Sharing MUSIC is my way to be with you. #StayHome #COVID19 <U+0001F637><U+0001F90D><U+0001F3E1><U+0001F30E><U+0001F3B6> https://t.co/rwtGbiJT4s,1,0,0,0,0,1,1,0,0,0,1,0.6
2760,2759,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2761,2760,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/cpxGOK9A6l,1,0,0,0,0,0,0,0,0,0,0,0
2762,2761,"Nada. 
@lopezobrador_ elude conducir la crisis como Jefe de Estado. Refrenda el clientelismo electoral del @GobiernoMX. Mantiene obras fara<U+00F3>nicas, mientras faltan insumos y  medicamentos para atacar el #Covid19. Su falta de visi<U+00F3>n estrat<U+00E9>gica da<U+00F1>ar<U+00E1> profundamente al pa<U+00ED>s.",5,0,0,0,0,0,0,0,0,1,0,-0.75
2763,2762,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/cpxGOK9A6l,1,0,0,0,0,0,0,0,0,0,0,0
2764,2763,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2765,2764,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2766,2765,"A ti, due<U+00F1>o de una #MiPYME queremos decirte que #EstamosContigo. Hemos propuesto al @GobiernoMX medidas que te permitan seguir dando empleo y hacer frente al #COVID19. Presidente, no le d<U+00E9> la espalda a quienes dan vida y empleo a M<U+00E9>xico #NoNosDetieneElVirus <U+0001F1F2><U+0001F1FD> https://t.co/1tUnxWPn4b",2,0,0,0,0,0,0,0,0,0,0,0
2767,2766,"Practice social distancing by putting space between yourself and others. Continue to practice healthy habits, like washing your hands for at least 20 seconds and staying home if you<U+2019>re sick, to help slow the spread of #COVID19. 
Learn more: https://t.co/RhqzGyUzcH. https://t.co/kFgOsiRXrf",1,0,1,1,0,0,1,0,1,1,4,1.85
2768,2767,"Amigos paisanos, en estos momentos tan dif<U+00ED>ciles por la pandemia por #COVID19, necesitamos de su solidario apoyo. Evitemos viajes no esenciales, cuidemos de la salud de nuestras familias. Ya habr<U+00E1> momento de vernos nuevamente y disfrutar junto a nuestros seres m<U+00E1>s queridos. https://t.co/4pXXvNhsHx",2,0,0,0,0,0,0,0,0,0,0,0
2769,2768,"<U+0001F6A8>ALERT: Under the chaos of #COVID19, Kentucky, South Dakota and West Virginia have approved measures that criminalize protests of fossil-fuel infrastructures. 

More laws are on the way.

We must continue to challenge these unjust measures <U+270A>

https://t.co/5LnaIH2Afs",1,3,1,0,2,0,1,0,1,3,1,-0.85
2770,2769,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
2771,2770,"New | The FDA-approved Drug Ivermectin inhibits the replication of #SARSCoV2 the virus that causes #COVID19 (pre-print @ISARICAR ) 

Wow! Single dose has 5000-fold reduction in virus at 48h in cell culture. <U+0001F44F>https://t.co/iYIYcMAimc https://t.co/LjTExpJsGk",3,0,0,0,0,0,0,0,0,1,1,0.5
2772,2771,"To ALL of our grocery store workers who work tirelessly to ensure Texans have the supplies they need: 

Thank YOU! 

Everyone across our state appreciates your hard work to help Texans respond to the #coronavirus. 

God bless you and God bless Texas.

#txlege #COVID19 https://t.co/zN1ID2D55u",3,0,3,0,1,2,0,0,2,0,4,3.05
2773,2772,"Trump wants all 50 states to independently orchestrate the National response to a Pandemic. And yet he holds back ventilators and PPE saying, ""We don't think they need it"".

Trump is doing Putin's bidding. He's trying to deconstruct our Democracy. 

#COVID19 #Coronavirus",1,0,0,0,1,0,1,1,0,1,1,-0.7
2774,2773,"Hoy tenemos 2143 casos confirmados y 94 defunciones. 253 casos y 15 defunciones m<U+00E1>s. Inicio con los casos totales acumulados, casos nuevos por d<U+00ED>a y defunciones acumuladas as<U+00ED> como un comparativo de crecimiento diario con una tendencia exponencial
#COVID<U+30FC>19mx #covid19mx #COVID19 https://t.co/tlZkQpZlmm",2,0,0,0,0,0,0,0,0,0,0,-0.25
2775,2774,"Falleci<U+00F3> el primer polic<U+00ED>a contagiado por #COVID19, era Efra<U+00ED>n Santill<U+00E1>n, todo indica que contrajo el virus tras brindar seguridad en el #ViveLatino; El como todos los elementos de la @SSP_CDMX entregan su vida, para garantizar nuestra #seguridad. QEPD https://t.co/H6aVvcRWQm",2,0,0,0,0,0,0,0,1,1,1,-0.1
2776,2775,"Normally Wisconsin<U+2019>s largest city has 180 polling locations.

On Tuesday because of #COVID19 and because @wisgop totally blew off the special session called to delay it - Milwaukee will have 5 places to vote.

Milwaukee has over 595,000 people and 5 places to vote.
#wiunion",3,2,1,1,1,2,2,1,1,2,2,0.05
2777,2776,@cceoficialmx advierte a AMLO ca<U+00ED>da del 10% del PIB y la p<U+00E9>rdida de un mill<U+00F3>n de empleos por #Covid19/ v<U+00ED>a @eleconomista / @LinaBuenoLopez @r_rbc @SoledadDurazo @ChapoRomo @ramonriveraval1 @MartinHolguin @afdezdg @VHCelayaCelaya @PpchuyPalacios @QUIHUISF @LUIS3322 @mikeymurillo https://t.co/wwf74nwzQI,5,0,0,0,0,0,0,0,0,0,0,0
2778,2777,"LIVE COMEDY SHOW | Working from Home 6

LIVE every Sun &amp; Wed night to entertain everyone throughout the #Covid19 #Pandemic.
Part standup, lots of improv, new segments every week and answering audience questions. Submit your questions tweets b4 show. https://t.co/0UohcXkpvO",4,0,2,0,1,1,1,0,1,1,1,0.8
2779,2778,"Trump wants all 50 states to independently orchestrate the National response to a Pandemic. And yet he holds back ventilators and PPE saying, ""We don't think they need it"".

Trump is doing Putin's bidding. He's trying to deconstruct our Democracy. 

#COVID19 #Coronavirus",1,0,0,0,1,0,1,1,0,1,1,-0.7
2780,2779,We could all use some good news. Here are the latest encouraging developments in the fight against #COVID19.,4,1,1,0,1,1,0,1,1,1,1,1.25
2781,2780,"""We must see countries not only united to beat the virus but also to tackle its profound consequences."" 

-- @antonioguterres at report launch on socio-economic impacts of #COVID19 this week. https://t.co/hQBvnvCytj https://t.co/aE8MxfmVbJ",4,1,1,0,0,0,0,1,1,1,2,-0.15
2782,2781,"#COVID19 Apr 05 Canada: 15,512 cases
7.944 QC. 4,038 ON, AB 1,250, BC 1,203, NS 262, 249 SK, 217 NL, 203 MB, 101 NB, 22 PEI, 6 YK, NWT 4, NU 0, RP 13 
307 deaths: 135 ON, 94 QC, 38 BC, 23 AB, 3 SK, 2 MB, 1 NL
87% community-acquired, 13% travel-related
https://t.co/Id3cniI2km",3,0,0,0,0,0,0,0,0,0,0,0
2783,2782,"@lopezobrador_ ten<U+00ED>a en la crisis por el #COVID19 la gran oportunidad de reconciliar a #Mexico y de construir en uni<U+00F3>n.

Otra vez la dej<U+00F3> ir, su desarrollado instinto fara<U+00F3>nico y mesi<U+00E1>nico lo supera.

Todo, otra vez, gir<U+00F3> en torno a <U+00E9>l... 

Parece que #AMLOseVA https://t.co/pIuW6ANAS5",2,0,0,0,0,0,0,0,0,1,0,-0.75
2784,2783,@theintercept: @billdeblasio says NYC will pay Rikers inmates $6/hr to dig mass graves on Hart Island for #COVID19 victims; @fightfor15 doesn't apply when youre exploiting the exploited; This is emotionally devastating work Where's @DrOBarbot @CostaCouncil @nychealthy on this?,4,1,1,1,1,1,1,0,2,1,1,-2.4
2785,2784,Doing all I can to answer questions abt govt response to #COVID19. Over 19k people called in to my 1st #covid19 tele town hall &amp; &gt;15k people called in to my 2nd. Never hesitate to call elected reps or fed agencies to learn how govt is helping U during this crisis! U deserve info!,4,1,1,0,0,0,0,0,1,1,2,0.3
2786,2785,"At least 280 #covid19 deaths in Canada officially https://t.co/7dPVjFbMnV. Other sources cite higher numbers. Regardless which # we use, it's doubling every 3 days, one of the fastest doubling rates in the world. Keep pushing #publichealth measures, including test/trace/isolate. https://t.co/rKR8xvtpr5",3,0,0,0,0,0,0,0,0,0,2,1.2
2787,2786,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/S8A8GjneTq,1,0,0,0,0,0,0,0,0,0,0,0
2788,2787,"He didn<U+2019>t die of natural causes. 

My father was murdered for working to end racism, war and poverty and for speaking truth to White people in power who didn<U+2019>t want to share it. 

The evils he opposed then still exist now. 

#COVID19 is revealing just how much. https://t.co/zUAh9aaSQP",1,2,2,1,4,2,2,0,4,4,4,-3.05
2789,2788,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
2790,2789,"Last Month during one of his press conferences, @JustinTrudeau had a message for Canadian children about how they can do their part in the fight against #COVID19. It's a powerful statement, one that deserves a version all kids will want to watch. #StayHomeSaveLives #LEGO https://t.co/7r4rMX6tax",4,2,2,1,3,1,0,0,2,1,2,0.25
2791,2790,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2792,2791,"Normally Wisconsin<U+2019>s largest city has 180 polling locations.

On Tuesday because of #COVID19 and because @wisgop totally blew off the special session called to delay it - Milwaukee will have 5 places to vote.

Milwaukee has over 595,000 people and 5 places to vote.
#wiunion",3,2,1,1,1,2,2,1,1,2,2,0.05
2793,2792,Stay away from church goers. Protect your family from them! Not a joke. #COVID19,3,0,1,0,0,1,0,0,1,1,2,1.45
2794,2793,"Dr Fauci on CBS: <U+201C>To say we have it under control, Margaret, would be a false statement. We are struggling to get it under control."" #coronavirus #COVID19",5,0,0,0,0,0,0,0,1,0,1,-1.1
2795,2794,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
2796,2795,"Seguimos con la entrega de los insumos prometidos para ayudar a frenar la propagaci<U+00F3>n del #COVID19. Hoy fueron entregadas a @SaludPublicaRD 35,000 mascarillas N-95 y 10,000 quir<U+00FA>rgicas; 10,000 guantes y 4,000 kits de pruebas. Juntos saldremos fortalecidos. <U+00A1>A trabajar! https://t.co/IshmXP4W8Q",2,0,0,0,0,0,0,0,0,0,0,-0.25
2797,2796,A Quebec 3D-printing company is hoping to supply hospitals to protect frontline workers from #COVID19 #quebec @CityNewsMTL https://t.co/RStDXYLN6V,4,0,0,0,0,0,0,0,0,0,2,1.1
2798,2797,"@ChrisMurphyCT The timing of POUTS's campaign to conceal the severity of the #COVID19 virus is highly suspicious.

It was breaking out during his impeachment trial, when the prospect of his leading the country during an unprecedented and highly dangerous threat might have broken his support.",3,3,1,0,3,0,2,1,1,7,1,-4.5
2799,2798,"EXCLUSIVE: @realDonaldTrump's campaign has been quietly calling local restaurants and ordering large amounts of food to be delivered to hospitals in an effort to feed doctors,nurses&amp; first responders and support local restaurants #coronavirus #COVID19 

https://t.co/6A3Zfe5QEz",4,0,0,0,0,1,0,0,1,0,2,0.65
2800,2799,"A inicios de la siguiente semana daremos a conocer los detalles de diversos programas de #cr<U+00E9>dito, a trav<U+00E9>s de los cuales se va a apoyar a la micro y peque<U+00F1>a empresa, con el objetivo de mitigar el impacto econ<U+00F3>mico del #COVID19 en el #pa<U+00ED>s.",2,0,0,0,0,0,0,0,0,0,0,-0.25
2801,2800,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
2802,2801,"#SomosContinuidad #SomosCuba 
Hoy se daba a conocer que la #COVID19 va contagiando a m<U+00E1>s personas y est<U+00E1> cobrando cada d<U+00ED>a m<U+00E1>s vidas. Es preciso interiorizar q como <U+00FA>nico lo venceremos es cumpliendo disciplinadamente con las indicaciones. Al mundo, solidaridad y menos ego<U+00ED>smo. https://t.co/YNiKAOTlTI",2,0,0,0,0,0,0,0,0,0,0,-0.25
2803,2802,"Today<U+2019>s pathetic MSM Qs at the #WhiteHouseBriefing 

Should we wear a mask 
Will you wear a mask 
Why don<U+2019>t you wear a mask  
Will they wear a mask
Do you refuse to wear a mask 
Do we have enough masks 
Will the #CoronaTaskForce wear a mask

And repeat!
#COVID19
#Covid_19
@POTUS",2,0,0,1,0,0,1,0,1,3,0,-1.75
2804,2803,"Seguimos con la entrega de los insumos prometidos para ayudar a frenar la propagaci<U+00F3>n del #COVID19. Hoy fueron entregadas a @SaludPublicaRD 35,000 mascarillas N-95 y 10,000 quir<U+00FA>rgicas; 10,000 guantes y 4,000 kits de pruebas. Juntos saldremos fortalecidos. <U+00A1>A trabajar! https://t.co/IshmXP4W8Q",2,0,0,0,0,0,0,0,0,0,0,-0.25
2805,2804,"Encouraging signs #COVID19 spread may be slowing in many cities, especially northeast. Mitigation is working. New cases are nonetheless still building nationally; and southeast, New Orleans, sunbelt, southern California, Detroit, among others; remain areas of significant concern. https://t.co/2WrB6tYher",3,0,0,0,0,0,0,0,0,0,2,2.05
2806,2805,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
2807,2806,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/cpxGOK9A6l,1,0,0,0,0,0,0,0,0,0,0,0
2808,2807,I worked the night shift at Sinai Health System last night. Dr. Paul Koblic worked the casino shift from 9 pm to 4 am. I'm old and he's young. He offered to stay all night if necessary to do the intubations so I wouldn't have to risk getting #COVID19. I'm crying as I write this.,3,0,2,0,1,1,1,1,1,2,1,-0.85
2809,2808,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
2810,2809,"#4Abril, 12:00 pm NOTA INFORMATIVA @MINSAPCuba sobre #COVID19 
<U+27A1><U+FE0F>Nuevos casos: 32
<U+27A1><U+FE0F>Total: 320
<U+27A1><U+FE0F>Evacuados: 2
<U+27A1><U+FE0F>Total de Recuperados: 15
<U+27A1><U+FE0F>Total de Fallecidos: 8
<U+27A1><U+FE0F>Estable: 283
<U+27A1><U+FE0F>Cr<U+00ED>ticos: 8
<U+27A1><U+FE0F>Graves: 4
#FuerzaCuba #Cuba<U+0001F1E8><U+0001F1FA> 
https://t.co/RZ081DCrc7",5,0,0,0,0,0,0,0,0,0,0,0
2811,2810,"LATEST: 410 confirmed #COVID19 cases in Bexar County with 12 deaths.

-Community spread cases outnumber travel related 127 to 110.

-Zip code 78222 has highest number of cases due to nursing home outbreak. Zip codes 78209, 78245, 78254 all have 13-16 cases. #KSATnews https://t.co/TkGkr6mJL7",3,0,1,0,1,1,0,1,1,2,2,-0.2
2812,2811,"En M<U+00E9>xico <U+0001F1F2><U+0001F1FD>@SSalud_mx reporta sobre el #COVID19 en las <U+00FA>ltimas 24 horas, al corte de las 19H del 5 de abril de 2020:  

<U+0001F9A0> 2143 casos confirmados
<U+0001F914> 5209 sospechosos
<U+274C> 10,682 negativos
<U+2B1B><U+FE0F> 94 defunciones https://t.co/PWkufUmzjO",5,0,0,0,0,0,0,0,0,0,0,0
2813,2812,"Last Month during one of his press conferences, @JustinTrudeau had a message for Canadian children about how they can do their part in the fight against #COVID19. It's a powerful statement, one that deserves a version all kids will want to watch. #StayHomeSaveLives #LEGO https://t.co/7r4rMX6tax",4,2,2,1,3,1,0,0,2,1,2,0.25
2814,2813,"To get through this together, we must all stay apart. #PhysicalDistancing means you can still go to the grocery store as long as you<U+2019>re not in mandatory isolation or quarantine, but limit it to once per week. Otherwise, #StayHomeSaveLives. https://t.co/QM4WCfDziY #COVID19 https://t.co/pVTWZJmGLO",3,0,2,0,1,0,1,0,0,1,1,-1.35
2815,2814,"Schools across the country are shutting down due to #COVID19, but that isn<U+2019>t stopping schools<U+2019> staff from making sure their students have the meals they need. From the bottom of our hearts, thank you to everyone working tirelessly to ensure no kid goes hungry.  #ThankAHungerHero https://t.co/CvcTLgMPZA",3,0,0,0,0,0,1,0,0,1,1,1.15
2816,2815,"@realDonaldTrump @US_FDA @SteveFDA @CDCgov @DHSgov Please disclose your financial interest in the companies that make these drugs and the new FDA approved #coronavirustest. 

#Cepheid $CHR 
#Teva $TEVA
#Novartis $NVS
#Pfizer $PFE
#Mylan $MYL
#pharmaceuticals #COVID19 
#TrumpLiesPeopleDie 
#TrumpCrimeFamily 
#StockMarket",3,0,0,0,0,0,0,0,0,0,1,3.3
2817,2816,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2818,2817,"@morningmika The @VP's sole purpose, it seems, is to do remedial work for Donald Trump and to kiss Trump's A--. So few #facts. No sense of empathy for those suffering and losing loved ones. #COVID19 - Vapid cheerleading. If they had a coherent nat'l strategy, we would love to hear about it.",3,1,1,1,1,2,2,2,1,3,6,1.55
2819,2818,"#Covid19 Deaths %per country cases*

<U+2022> Italy 12.3%
<U+2022> UK 10.3%
<U+2022> Netherlands 9.8%
<U+2022> Spain 9.6%
<U+2022> France 8.7%
<U+2022> Belgium 7.3%
<U+2022> Iran 6.2%
<U+2022> China 4%
<U+2022> Switzerland 3.3%
<U+2022> US 2.8%
<U+2022> India 2.7%
<U+2022> Canada 1.7%
<U+2022> South Korea 1.7%
<U+2022> Germany 1.5%

*IF Govs reporting accurately",5,0,0,0,0,0,0,0,0,0,0,0.6
2820,2819,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2821,2820,"More than 7,200 students were eligible to participate in commencement ceremonies scheduled for May 18-22. #CalStateLA #ElSereno #Commencement #Graduation #Coronavirus #COVID19 https://t.co/4RlRmdZSr5",4,0,1,0,1,1,0,1,1,0,2,1.9
2822,2821,"For many Americans, #COVID19 is scary. For the parents of immunosuppressed children, it is terrifying. 

My prayers are unceasing for the children who are battling cancer around the world during these unprecedented times. AL

#carrymecarson #carsonlesliefoundation https://t.co/66rMNwGulh",4,1,0,1,1,0,1,1,0,1,0,-2.85
2823,2822,"El Imb<U+00E9>cil farfant<U+00F3>n sigue perpetrando un discurso triunfalista lleno de fuller<U+00ED>as y como si hubiese ganado la Guerra Mundial..Todo esto sobre 12 Mil muertos y Sumando por #Covid19!
Hombre ya est<U+00E1> bien, no creo que tengamos nada que celebrar! O s<U+00ED>..? https://t.co/b7R3qNKr5m",2,0,0,0,0,0,0,0,0,0,0,-0.8
2824,2823,"Who even THINKS to test a tiger at the Bronx Zoo for #COVID19 but the people who probably deliberately infected it? The powers that be really want to keep the hysteria going, huh? SMH. <U+0001F644><U+0001F611> #coronavirus #tcot https://t.co/5NDee0ERkr",3,0,0,0,1,0,0,0,0,1,0,-1.75
2825,2824,"Seg<U+00FA>n @sip_oficial Cuba, Nicaragua y Venezuela usan #COVID19 como excusa para poner m<U+00E1>s restricciones a medios de comunicaci<U+00F3>n ahora que informaci<U+00F3>n precisa y transparencia salvan vidas. El mundo debe seguir vigilante contra esta represi<U+00F3>n durante pandemia https://t.co/VilHyKJAQT",2,0,0,0,0,0,0,0,0,0,0,0
2826,2825,So in #NYC there<U+2019>s a crisis call for #nurses with special pay rates and bonuses &amp; the @NYCMayor refuses to increase pay for paramedics. Anyone else see a problem here? @NYCEMSwatch @EMSWorldFans @EMS_Information @rbarishansky @emswire #payequity #COVID19 https://t.co/kKHuPLaET0,3,0,1,0,1,2,1,0,1,2,3,-0.3
2827,2826,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2828,2827,"Trump, ""I'm proud of a lot of people on the other side"". Is that your idea of 'leadership'? Tell me, Donald, why are you further fracturing our country in a time of crisis? 

Answer: You're doing Putin's bidding. 

#Coronavirus #COVID19",1,0,2,0,0,1,0,1,1,1,1,-0.1
2829,2828,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2830,2829,"One thing to look forward to later this month is testing for people who may have immunity to #COVID19.

Many Texans have that immunity. 

They will be among the first Texans able to return to work and get our economy going again.

#coronavirus

https://t.co/DW6FEx0oZP #FoxNews",3,0,0,0,0,0,0,0,1,0,1,0.85
2831,2830,I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone. https://t.co/TjzlBhYQsB,1,0,0,0,0,0,0,0,0,1,0,-0.5
